pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
28974.000000,381.583862,7.322932,18.000000,8.000000,246.000000,
18239.000000,355.787781,7.234638,14.000000,9.000000,246.000000,
18227.000000,260.285858,8.771744,47.000000,10.000000,246.000000,
21543.000000,87.068642,13.017418,50.000000,11.000000,246.000000,
26816.000000,711.209473,1.880298,0.000000,1.000000,282.000000,
20761.000000,630.796875,2.855609,0.000000,2.000000,282.000000,
19628.000000,526.257019,3.119488,0.000000,3.000000,282.000000,
29035.000000,492.031281,5.035118,0.000000,4.000000,282.000000,
20507.000000,354.268860,3.891150,0.000000,5.000000,282.000000,
30571.000000,410.222839,6.578905,0.000000,6.000000,282.000000,
18697.000000,410.701477,6.787532,10.000000,7.000000,282.000000,
30114.000000,473.818115,7.958773,0.000000,8.000000,282.000000,
18239.000000,351.037048,8.282110,22.000000,9.000000,282.000000,
28974.000000,357.730988,10.520254,26.000000,10.000000,282.000000,
18227.000000,238.217987,10.997398,55.000000,11.000000,282.000000,
21543.000000,87.688278,15.914021,58.000000,12.000000,282.000000,
19419.000000,698.202515,3.612685,0.000000,1.000000,306.000000,
21223.000000,547.928833,3.112056,0.000000,2.000000,306.000000,
27714.000000,568.414185,3.381439,0.000000,3.000000,306.000000,
19188.000000,547.764404,3.844693,0.000000,4.000000,306.000000,
19399.000000,509.458527,4.335273,0.000000,5.000000,306.000000,
31047.000000,494.421844,6.205802,0.000000,6.000000,306.000000,
20277.000000,349.963379,5.458357,0.000000,7.000000,306.000000,
30571.000000,417.969818,7.748934,0.000000,8.000000,306.000000,
30114.000000,485.524292,9.245210,0.000000,9.000000,306.000000,
19148.000000,390.151642,7.592402,9.000000,10.000000,306.000000,
18236.000000,316.310974,9.071832,42.000000,11.000000,306.000000,
28974.000000,374.638947,11.754719,31.000000,12.000000,306.000000,
18228.000000,235.266739,11.292022,58.000000,13.000000,306.000000,
21543.000000,91.827362,17.353598,63.000000,14.000000,306.000000,
17177.000000,542.612122,3.076137,0.000000,1.000000,349.000000,
29502.000000,738.529114,5.365079,0.000000,2.000000,349.000000,
17190.000000,434.281097,3.649890,0.000000,3.000000,349.000000,
28603.000000,613.181458,5.271107,0.000000,4.000000,349.000000,
19177.000000,447.821228,4.343457,0.000000,5.000000,349.000000,
31047.000000,501.875824,8.783062,0.000000,6.000000,349.000000,
20277.000000,305.312378,6.095966,5.000000,7.000000,349.000000,
29889.000000,510.689819,11.533069,0.000000,8.000000,349.000000,
30571.000000,446.351593,10.295006,0.000000,9.000000,349.000000,
19148.000000,317.976654,8.172921,17.000000,10.000000,349.000000,
28974.000000,454.882965,14.014922,34.000000,11.000000,349.000000,
18914.000000,213.285614,9.718361,32.000000,12.000000,349.000000,
18228.000000,137.657166,11.849158,67.000000,13.000000,349.000000,
21543.000000,148.801468,19.292881,70.000000,14.000000,349.000000,
14256.000000,532.393188,3.047794,0.000000,1.000000,385.000000,
13378.000000,468.844147,3.311432,0.000000,2.000000,385.000000,
13145.000000,483.859100,3.436284,0.000000,3.000000,385.000000,
19172.000000,323.872437,3.437813,6.000000,4.000000,385.000000,
29502.000000,690.162659,7.994843,0.000000,5.000000,385.000000,
28603.000000,569.902649,7.931355,0.000000,6.000000,385.000000,
31047.000000,466.042358,9.595463,0.000000,7.000000,385.000000,
29889.000000,473.911407,11.969871,0.000000,8.000000,385.000000,
30571.000000,413.087280,10.922399,0.000000,9.000000,385.000000,
19601.000000,220.865707,6.398857,13.000000,10.000000,385.000000,
28974.000000,432.338104,14.391589,34.000000,11.000000,385.000000,
21543.000000,156.179291,17.895546,70.000000,12.000000,385.000000,
12900.000000,304.322357,3.319717,12.000000,1.000000,421.000000,
29502.000000,657.198547,9.913700,0.000000,2.000000,421.000000,
28603.000000,539.930725,9.853495,0.000000,3.000000,421.000000,
18947.000000,226.008392,5.330419,14.000000,4.000000,421.000000,
31047.000000,452.206421,11.503243,0.000000,5.000000,421.000000,
29889.000000,486.322174,13.852840,0.000000,6.000000,421.000000,
30571.000000,417.972748,12.793661,0.000000,7.000000,421.000000,
28974.000000,459.173035,16.098501,34.000000,8.000000,421.000000,
19376.000000,78.934517,7.383984,25.000000,9.000000,421.000000,
21543.000000,171.466843,17.688137,70.000000,10.000000,421.000000,
29502.000000,659.948242,12.144150,0.000000,1.000000,457.000000,
28603.000000,542.613159,11.915093,0.000000,2.000000,457.000000,
29889.000000,513.916443,11.883584,0.000000,3.000000,457.000000,
31047.000000,463.302155,11.641933,0.000000,4.000000,457.000000,
28974.000000,486.641388,13.330631,34.000000,5.000000,457.000000,
30571.000000,438.476288,12.241228,0.000000,6.000000,457.000000,
20508.000000,149.481842,4.468221,24.000000,7.000000,457.000000,
18945.000000,115.929222,3.493667,24.000000,8.000000,457.000000,
20506.000000,155.340530,4.720171,25.000000,9.000000,457.000000,
20505.000000,156.136230,4.763421,25.000000,10.000000,457.000000,
20507.000000,153.037415,4.681137,24.000000,11.000000,457.000000,
20504.000000,155.186417,4.810370,27.000000,12.000000,457.000000,
19170.000000,116.683029,3.638573,24.000000,13.000000,457.000000,
20503.000000,152.828247,4.861185,28.000000,14.000000,457.000000,
20286.000000,139.315979,4.441492,24.000000,15.000000,457.000000,
20063.000000,132.999268,4.270733,24.000000,16.000000,457.000000,
19171.000000,112.873665,3.647856,23.000000,17.000000,457.000000,
19841.000000,122.953217,4.092862,24.000000,18.000000,457.000000,
20064.000000,127.665314,4.253784,24.000000,19.000000,457.000000,
19172.000000,108.421883,3.665550,23.000000,20.000000,457.000000,
20051.000000,140.945496,4.772819,29.000000,21.000000,457.000000,
19842.000000,117.551834,4.088567,23.000000,22.000000,457.000000,
19396.000000,109.297974,3.814134,23.000000,23.000000,457.000000,
19620.000000,108.076675,3.963020,23.000000,24.000000,457.000000,
19843.000000,111.424866,4.095341,23.000000,25.000000,457.000000,
9754.000000,148.479538,6.466231,24.000000,26.000000,457.000000,
21543.000000,179.997421,14.778055,70.000000,27.000000,457.000000,
16916.000000,24.833805,3.009371,29.000000,28.000000,457.000000,
18442.000000,56.617733,9.035303,89.000000,29.000000,457.000000,
29502.000000,650.436890,5.511558,0.000000,1.000000,554.000000,
28603.000000,530.012451,5.280882,0.000000,2.000000,554.000000,
31047.000000,448.678741,5.944448,0.000000,3.000000,554.000000,
30571.000000,416.789703,7.377480,0.000000,4.000000,554.000000,
29889.000000,488.085175,8.659503,0.000000,5.000000,554.000000,
28974.000000,461.099213,11.136267,34.000000,6.000000,554.000000,
30380.000000,353.490295,3.656524,0.000000,1.000000,614.000000,
32406.000000,195.445328,3.301516,0.000000,2.000000,614.000000,
31256.000000,365.262787,6.759455,0.000000,3.000000,614.000000,
30115.000000,488.458801,9.890090,0.000000,4.000000,614.000000,
30126.000000,334.739014,8.232166,0.000000,5.000000,614.000000,
28811.000000,137.744385,3.575161,0.000000,6.000000,614.000000,
28756.000000,397.514618,11.775003,28.000000,7.000000,614.000000,
28971.000000,350.557587,13.722965,36.000000,8.000000,614.000000,
31263.000000,360.333923,4.247014,0.000000,1.000000,657.000000,
29889.000000,504.516693,9.330137,0.000000,2.000000,657.000000,
30126.000000,351.088409,6.733027,0.000000,3.000000,657.000000,
28974.000000,435.527191,11.775510,35.000000,4.000000,657.000000,
30115.000000,496.600800,4.894419,0.000000,1.000000,705.000000,
30126.000000,252.142410,3.020869,0.000000,2.000000,705.000000,
29679.000000,176.878052,3.124559,0.000000,3.000000,705.000000,
28756.000000,384.582336,7.074233,31.000000,4.000000,705.000000,
28971.000000,313.797394,8.671727,43.000000,5.000000,705.000000,
30768.000000,567.300720,2.816303,12.000000,1.000000,762.000000,
28972.000000,301.665802,3.808290,43.000000,2.000000,762.000000,
