pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
23892.000000,640.916199,3.201814,0.000000,2.000000,324.000000,
18488.000000,390.558594,3.055962,3.000000,3.000000,324.000000,
29915.000000,579.585999,4.923811,0.000000,4.000000,324.000000,
29911.000000,579.955505,5.047563,0.000000,5.000000,324.000000,
28545.000000,438.657104,6.164197,0.000000,6.000000,324.000000,
28783.000000,351.694092,5.040071,0.000000,7.000000,324.000000,
17799.000000,349.546631,5.064323,12.000000,8.000000,324.000000,
29206.000000,543.466248,8.974600,4.000000,9.000000,324.000000,
17563.000000,344.813477,8.178823,34.000000,10.000000,324.000000,
17990.000000,199.710602,9.767406,52.000000,11.000000,324.000000,
17403.000000,483.143311,2.980023,0.000000,1.000000,354.000000,
21664.000000,583.005432,3.611653,0.000000,2.000000,354.000000,
20540.000000,355.653351,2.908280,0.000000,3.000000,354.000000,
17368.000000,357.484863,3.455346,10.000000,4.000000,354.000000,
29252.000000,583.941650,6.292256,0.000000,5.000000,354.000000,
17567.000000,394.894073,5.794773,33.000000,6.000000,354.000000,
29007.000000,413.253693,7.412996,0.000000,7.000000,354.000000,
28545.000000,454.512878,8.614295,0.000000,8.000000,354.000000,
29206.000000,565.891357,11.428749,4.000000,9.000000,354.000000,
17563.000000,402.444855,8.755287,40.000000,10.000000,354.000000,
17990.000000,231.698502,10.754203,54.000000,11.000000,354.000000,
13151.000000,534.225037,3.276633,0.000000,1.000000,391.000000,
13358.000000,483.041260,3.409663,4.000000,2.000000,391.000000,
23900.000000,491.935364,3.797012,0.000000,3.000000,391.000000,
17145.000000,379.630920,5.013852,10.000000,4.000000,391.000000,
29252.000000,588.291382,8.587237,0.000000,5.000000,391.000000,
15628.000000,203.707214,3.279097,0.000000,6.000000,391.000000,
17567.000000,409.626740,7.740202,33.000000,7.000000,391.000000,
21003.000000,158.979401,3.408731,0.000000,8.000000,391.000000,
29007.000000,417.449158,9.894485,0.000000,9.000000,391.000000,
28545.000000,459.823944,11.204076,0.000000,10.000000,391.000000,
17563.000000,417.219696,10.679846,40.000000,11.000000,391.000000,
29206.000000,572.458923,14.890436,4.000000,12.000000,391.000000,
17990.000000,237.877823,12.779411,54.000000,13.000000,391.000000,
12007.000000,445.223206,3.158137,13.000000,1.000000,433.000000,
14468.000000,422.672363,3.980607,14.000000,2.000000,433.000000,
23455.000000,424.477539,6.687956,0.000000,3.000000,433.000000,
21896.000000,261.460663,5.600207,0.000000,4.000000,433.000000,
29252.000000,450.856689,11.137715,0.000000,5.000000,433.000000,
17145.000000,228.266739,6.513562,17.000000,6.000000,433.000000,
29206.000000,409.184479,16.145987,5.000000,7.000000,433.000000,
29007.000000,292.750977,12.318489,1.000000,8.000000,433.000000,
28538.000000,314.448944,13.522065,1.000000,9.000000,433.000000,
17773.000000,242.431168,11.499040,62.000000,10.000000,433.000000,
17990.000000,170.854355,13.580317,59.000000,11.000000,433.000000,
17567.000000,57.438213,9.096225,40.000000,12.000000,433.000000,
12445.000000,611.893494,3.727025,20.000000,1.000000,469.000000,
13795.000000,434.557037,5.166258,19.000000,2.000000,469.000000,
23455.000000,388.975769,7.249772,1.000000,3.000000,469.000000,
16921.000000,340.776947,6.397799,25.000000,4.000000,469.000000,
29698.000000,335.366241,11.654787,7.000000,5.000000,469.000000,
18003.000000,293.261200,10.782307,69.000000,6.000000,469.000000,
29646.000000,354.681610,16.097189,16.000000,7.000000,469.000000,
28539.000000,238.639420,13.702718,9.000000,8.000000,469.000000,
17990.000000,219.632492,12.749782,63.000000,9.000000,469.000000,
17799.000000,140.189026,8.318121,33.000000,10.000000,469.000000,
29007.000000,160.756805,12.446715,9.000000,11.000000,469.000000,
14012.000000,283.311340,1.675536,26.000000,1.000000,505.000000,
14456.000000,357.404449,2.366445,29.000000,2.000000,505.000000,
16921.000000,289.470245,3.900929,33.000000,3.000000,505.000000,
15365.000000,235.309250,3.474565,28.000000,4.000000,505.000000,
23455.000000,403.880798,9.038754,6.000000,5.000000,505.000000,
29698.000000,395.561768,12.193483,15.000000,6.000000,505.000000,
29646.000000,367.504578,14.596362,24.000000,7.000000,505.000000,
28539.000000,261.532959,12.345664,17.000000,8.000000,505.000000,
29007.000000,210.231552,12.399791,17.000000,9.000000,505.000000,
16262.000000,135.317245,2.237708,34.000000,1.000000,530.000000,
27693.000000,588.465332,11.059768,15.000000,2.000000,530.000000,
23455.000000,477.010162,9.393367,6.000000,3.000000,530.000000,
30131.000000,497.297546,10.926705,17.000000,4.000000,530.000000,
29674.000000,481.776703,11.763129,19.000000,5.000000,530.000000,
29206.000000,422.534149,13.498126,24.000000,6.000000,530.000000,
28539.000000,328.629517,11.256425,22.000000,7.000000,530.000000,
15588.000000,119.740311,0.553967,41.000000,1.000000,560.000000,
23897.000000,442.346741,7.629696,12.000000,2.000000,560.000000,
27914.000000,484.411835,8.984156,15.000000,3.000000,560.000000,
29690.000000,438.449738,9.851333,16.000000,4.000000,560.000000,
29682.000000,424.078033,10.094621,21.000000,5.000000,560.000000,
21447.000000,304.525208,8.704860,0.000000,6.000000,560.000000,
29646.000000,387.198853,12.322281,27.000000,7.000000,560.000000,
28320.000000,272.977356,9.884609,30.000000,8.000000,560.000000,
28559.000000,236.513275,9.882811,26.000000,9.000000,560.000000,
15588.000000,118.765724,0.552480,43.000000,1.000000,572.000000,
23897.000000,412.258514,7.621934,12.000000,2.000000,572.000000,
27914.000000,436.554718,8.977484,17.000000,3.000000,572.000000,
29690.000000,387.556091,9.844860,18.000000,4.000000,572.000000,
29682.000000,370.638855,10.088145,23.000000,5.000000,572.000000,
21447.000000,291.680054,8.678202,0.000000,6.000000,572.000000,
29646.000000,371.299561,12.332758,29.000000,7.000000,572.000000,
28320.000000,236.757034,9.878366,32.000000,8.000000,572.000000,
28559.000000,199.408325,9.876332,28.000000,9.000000,572.000000,
15588.000000,122.402168,0.537236,46.000000,1.000000,584.000000,
23006.000000,359.676056,7.466863,10.000000,2.000000,584.000000,
27914.000000,328.888885,8.873274,20.000000,3.000000,584.000000,
29646.000000,378.008270,12.091026,32.000000,4.000000,584.000000,
21447.000000,269.586700,8.670233,0.000000,5.000000,584.000000,
29027.000000,281.434357,9.553263,21.000000,6.000000,584.000000,
29682.000000,268.534576,9.812510,26.000000,7.000000,584.000000,
28320.000000,214.895065,9.607759,35.000000,8.000000,584.000000,
28559.000000,130.261032,9.653905,31.000000,9.000000,584.000000,
16262.000000,110.666550,0.526304,49.000000,1.000000,597.000000,
23008.000000,316.433868,7.717870,9.000000,2.000000,597.000000,
29646.000000,389.511688,12.104047,34.000000,3.000000,597.000000,
30131.000000,265.447174,9.461640,25.000000,4.000000,597.000000,
21895.000000,242.740936,8.767314,1.000000,5.000000,597.000000,
27916.000000,254.882462,9.235581,23.000000,6.000000,597.000000,
29676.000000,274.576080,10.245541,31.000000,7.000000,597.000000,
28543.000000,258.784424,9.820732,38.000000,8.000000,597.000000,
16262.000000,115.533577,0.306074,51.000000,1.000000,609.000000,
23008.000000,288.177795,7.643164,12.000000,2.000000,609.000000,
29646.000000,412.480530,12.188292,34.000000,3.000000,609.000000,
29676.000000,301.879120,10.280458,34.000000,4.000000,609.000000,
28543.000000,287.730530,9.878218,41.000000,5.000000,609.000000,
30131.000000,274.625885,10.048463,28.000000,6.000000,609.000000,
21895.000000,227.945328,8.692934,4.000000,7.000000,609.000000,
30135.000000,243.478775,9.901766,27.000000,8.000000,609.000000,
16262.000000,120.184517,0.264852,51.000000,1.000000,615.000000,
23008.000000,311.661530,7.543806,13.000000,2.000000,615.000000,
29646.000000,399.274963,12.222230,34.000000,3.000000,615.000000,
21895.000000,240.931793,8.514523,5.000000,4.000000,615.000000,
28543.000000,271.515839,9.921906,42.000000,5.000000,615.000000,
29676.000000,266.333313,10.328089,35.000000,6.000000,615.000000,
30131.000000,224.827545,10.039172,29.000000,7.000000,615.000000,
30135.000000,184.394608,9.892179,28.000000,8.000000,615.000000,
23232.000000,331.014709,7.793561,16.000000,1.000000,627.000000,
29646.000000,400.367310,12.299908,34.000000,2.000000,627.000000,
28538.000000,303.478729,9.937394,43.000000,3.000000,627.000000,
29675.000000,292.259033,10.342213,37.000000,4.000000,627.000000,
21896.000000,224.105972,8.853095,5.000000,5.000000,627.000000,
29908.000000,173.234421,9.392630,32.000000,6.000000,627.000000,
30129.000000,441.187408,7.532170,45.000000,1.000000,712.000000,
28770.000000,396.323303,8.341455,47.000000,2.000000,712.000000,
29647.000000,499.182587,11.207442,35.000000,3.000000,712.000000,
29447.000000,408.481628,4.194099,49.000000,1.000000,790.000000,
30802.000000,307.173035,3.535895,46.000000,2.000000,790.000000,
29649.000000,498.045380,7.016037,39.000000,3.000000,790.000000,
29442.000000,316.075500,3.395378,56.000000,1.000000,838.000000,
29649.000000,415.530090,5.679106,41.000000,2.000000,838.000000,
29674.000000,186.315582,3.090857,60.000000,3.000000,838.000000,
29865.000000,257.422058,3.691602,22.000000,1.000000,875.000000,
