pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
22039.000000,21.740532,2.725508,54.000000,9.000000,463.000000,
24515.000000,339.508392,3.439302,60.000000,1.000000,487.000000,
12665.000000,368.367188,5.200203,51.000000,2.000000,487.000000,
13567.000000,363.848297,5.254983,53.000000,3.000000,487.000000,
22653.000000,257.114288,10.819920,33.000000,4.000000,487.000000,
20507.000000,23.786621,4.124211,55.000000,5.000000,487.000000,
24514.000000,293.473572,2.651787,59.000000,1.000000,530.000000,
12665.000000,201.353394,5.497517,60.000000,2.000000,530.000000,
22653.000000,245.242691,10.489331,33.000000,3.000000,530.000000,
16927.000000,74.476601,3.752458,67.000000,4.000000,530.000000,
13567.000000,75.269844,5.337524,62.000000,5.000000,530.000000,
24972.000000,455.885834,3.334091,66.000000,1.000000,542.000000,
27901.000000,497.717743,3.009421,40.000000,1.000000,578.000000,
27874.000000,486.714752,3.080107,54.000000,2.000000,578.000000,
30604.000000,469.694977,2.307736,13.000000,1.000000,614.000000,
30345.000000,542.986755,3.541444,41.000000,2.000000,614.000000,
28546.000000,467.256683,4.074672,51.000000,3.000000,614.000000,
30130.000000,314.097443,3.304644,32.000000,4.000000,614.000000,
26810.000000,634.963745,2.882365,34.000000,1.000000,645.000000,
27931.000000,593.167542,3.216576,27.000000,2.000000,645.000000,
29445.000000,514.023865,4.890470,50.000000,3.000000,645.000000,
27872.000000,448.482819,5.791380,52.000000,4.000000,645.000000,
24578.000000,393.223877,3.190785,41.000000,1.000000,681.000000,
29445.000000,470.713501,7.390345,50.000000,2.000000,681.000000,
29514.000000,178.553116,3.523061,3.000000,3.000000,681.000000,
27872.000000,410.129425,8.574107,52.000000,4.000000,681.000000,
29445.000000,501.270721,10.147810,50.000000,1.000000,723.000000,
27872.000000,449.373749,12.111641,52.000000,2.000000,723.000000,
24352.000000,93.095856,3.445404,51.000000,3.000000,723.000000,
29445.000000,298.463928,3.942111,66.000000,1.000000,826.000000,
27872.000000,284.760620,5.675537,68.000000,2.000000,826.000000,
