pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
22430.000000,100.467453,1.061500,2.000000,1.000000,20.000000,
19779.000000,327.761261,4.386142,2.000000,2.000000,20.000000,
25150.000000,256.539185,4.185972,2.000000,3.000000,20.000000,
18879.000000,241.079834,4.020164,2.000000,4.000000,20.000000,
26492.000000,264.130127,4.518548,2.000000,5.000000,20.000000,
15951.000000,98.167244,4.132719,1.000000,6.000000,20.000000,
29162.000000,83.333763,4.648122,1.000000,7.000000,20.000000,
21348.000000,294.962524,4.450362,8.000000,1.000000,38.000000,
25150.000000,258.896851,4.223170,8.000000,2.000000,38.000000,
26492.000000,270.245392,4.514243,8.000000,3.000000,38.000000,
18879.000000,208.158981,4.067116,8.000000,4.000000,38.000000,
15933.000000,99.059013,4.168839,4.000000,5.000000,38.000000,
29162.000000,77.180656,4.641026,4.000000,6.000000,38.000000,
25174.000000,550.585022,3.333405,9.000000,1.000000,92.000000,
19349.000000,632.387024,4.066079,7.000000,2.000000,92.000000,
20918.000000,495.746918,3.903103,2.000000,3.000000,92.000000,
20687.000000,351.185486,3.004890,10.000000,4.000000,92.000000,
22490.000000,503.023773,4.389469,0.000000,5.000000,92.000000,
17092.000000,339.939148,4.225744,11.000000,6.000000,92.000000,
28739.000000,279.797363,4.661603,13.000000,7.000000,92.000000,
15513.000000,129.373230,4.498092,11.000000,8.000000,92.000000,
21161.000000,468.267181,3.839085,4.000000,1.000000,131.000000,
21386.000000,502.423096,4.434242,4.000000,2.000000,131.000000,
16663.000000,401.139221,4.925662,12.000000,3.000000,131.000000,
15983.000000,397.996094,5.199861,19.000000,4.000000,131.000000,
28765.000000,327.484070,4.313836,8.000000,5.000000,131.000000,
15970.000000,274.824188,5.158997,21.000000,6.000000,131.000000,
15514.000000,150.397003,6.576127,19.000000,7.000000,131.000000,
29866.000000,91.078751,4.362136,21.000000,8.000000,131.000000,
29160.000000,94.196938,7.318887,21.000000,9.000000,131.000000,
28953.000000,70.743652,5.703125,21.000000,10.000000,131.000000,
17131.000000,483.567169,3.169336,2.000000,1.000000,183.000000,
24087.000000,581.436523,4.738520,4.000000,2.000000,183.000000,
19380.000000,453.517456,4.163762,2.000000,3.000000,183.000000,
16676.000000,406.378113,3.792183,3.000000,4.000000,183.000000,
15763.000000,375.474548,4.434749,30.000000,5.000000,183.000000,
29880.000000,313.425446,5.173580,23.000000,6.000000,183.000000,
16868.000000,206.319122,4.694543,38.000000,7.000000,183.000000,
15513.000000,197.418213,6.761111,28.000000,8.000000,183.000000,
29176.000000,121.576660,7.266965,37.000000,9.000000,183.000000,
18210.000000,65.618355,4.304665,45.000000,10.000000,183.000000,
29162.000000,72.001656,9.183230,37.000000,11.000000,183.000000,
19176.000000,598.271790,3.911193,0.000000,1.000000,219.000000,
23650.000000,579.188354,4.650162,0.000000,2.000000,219.000000,
13762.000000,533.496033,4.358650,3.000000,3.000000,219.000000,
16932.000000,491.997925,4.259717,0.000000,4.000000,219.000000,
14004.000000,473.475037,4.225222,0.000000,5.000000,219.000000,
26774.000000,395.652771,4.916532,11.000000,6.000000,219.000000,
15539.000000,366.179565,5.419326,45.000000,7.000000,219.000000,
27662.000000,360.100952,5.529509,20.000000,8.000000,219.000000,
29215.000000,330.097351,6.539695,25.000000,9.000000,219.000000,
15744.000000,295.240692,6.989765,46.000000,10.000000,219.000000,
15519.000000,309.872253,7.659010,45.000000,11.000000,219.000000,
15512.000000,171.538757,8.443900,44.000000,12.000000,219.000000,
29176.000000,133.939011,10.076090,53.000000,13.000000,219.000000,
17986.000000,70.010315,6.611834,59.000000,14.000000,219.000000,
26522.000000,43.453880,4.961838,42.000000,15.000000,219.000000,
29162.000000,73.128235,11.837545,53.000000,16.000000,219.000000,
14256.000000,676.801697,4.392174,0.000000,1.000000,267.000000,
26125.000000,677.441040,4.412007,0.000000,2.000000,267.000000,
23003.000000,643.558411,4.402906,0.000000,3.000000,267.000000,
26568.000000,616.163757,4.419918,0.000000,4.000000,267.000000,
26345.000000,599.288574,4.337970,0.000000,5.000000,267.000000,
18525.000000,559.796570,4.484900,0.000000,6.000000,267.000000,
12885.000000,494.135162,5.158916,0.000000,7.000000,267.000000,
27218.000000,466.472809,5.202925,24.000000,8.000000,267.000000,
13539.000000,522.269592,6.285651,1.000000,9.000000,267.000000,
29438.000000,524.314636,8.568302,33.000000,10.000000,267.000000,
28101.000000,417.451630,7.137491,29.000000,11.000000,267.000000,
15539.000000,333.735809,8.878016,62.000000,12.000000,267.000000,
15520.000000,206.791397,10.038465,62.000000,13.000000,267.000000,
15519.000000,190.330063,11.268563,62.000000,14.000000,267.000000,
29184.000000,188.660721,12.466432,68.000000,15.000000,267.000000,
26074.000000,58.653072,7.711894,57.000000,16.000000,267.000000,
15512.000000,81.717751,12.051965,60.000000,17.000000,267.000000,
29162.000000,90.565720,15.477241,68.000000,18.000000,267.000000,
11344.000000,665.974365,3.801746,0.000000,1.000000,315.000000,
11806.000000,567.438904,4.174361,0.000000,2.000000,315.000000,
26128.000000,648.497314,6.542981,0.000000,3.000000,315.000000,
12886.000000,391.855347,5.466619,2.000000,4.000000,315.000000,
14057.000000,267.403900,4.278375,0.000000,5.000000,315.000000,
13318.000000,350.930359,7.464314,13.000000,6.000000,315.000000,
26551.000000,339.582703,7.386458,20.000000,7.000000,315.000000,
29438.000000,502.886322,11.350332,35.000000,8.000000,315.000000,
18979.000000,126.301750,2.876714,0.000000,9.000000,315.000000,
28102.000000,405.014435,9.854354,31.000000,10.000000,315.000000,
19654.000000,174.000397,4.439463,0.000000,11.000000,315.000000,
29184.000000,202.222931,15.285868,72.000000,12.000000,315.000000,
26522.000000,60.298615,10.537119,66.000000,13.000000,315.000000,
29162.000000,103.455856,18.107189,69.000000,14.000000,315.000000,
11338.000000,351.173553,1.536862,4.000000,1.000000,358.000000,
9540.000000,291.216125,3.830814,6.000000,2.000000,358.000000,
25903.000000,589.416565,9.453168,0.000000,3.000000,358.000000,
12886.000000,234.771423,5.065957,13.000000,4.000000,358.000000,
21672.000000,266.114044,6.610233,0.000000,5.000000,358.000000,
28104.000000,493.576324,12.396945,31.000000,6.000000,358.000000,
29215.000000,551.722534,13.897384,35.000000,7.000000,358.000000,
26552.000000,374.212555,10.110624,16.000000,8.000000,358.000000,
9352.000000,69.591560,4.426120,0.000000,9.000000,358.000000,
29184.000000,240.806656,17.683569,72.000000,10.000000,358.000000,
13161.000000,43.657116,3.380110,0.000000,11.000000,358.000000,
15539.000000,69.310272,10.792237,93.000000,12.000000,358.000000,
