pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
20003.000000,321.167236,4.395197,2.000000,1.000000,20.000000,
25149.000000,239.655502,4.025384,2.000000,2.000000,20.000000,
19103.000000,230.685318,3.989265,2.000000,3.000000,20.000000,
26715.000000,261.285431,4.535067,2.000000,4.000000,20.000000,
16403.000000,131.097855,4.221188,1.000000,5.000000,20.000000,
28927.000000,92.753716,4.667252,1.000000,6.000000,20.000000,
19575.000000,623.446899,3.779742,5.000000,1.000000,68.000000,
19576.000000,634.795288,4.080894,3.000000,2.000000,68.000000,
26069.000000,423.598236,3.108288,8.000000,3.000000,68.000000,
20913.000000,341.609100,2.742626,11.000000,4.000000,68.000000,
21134.000000,262.094757,2.267897,15.000000,5.000000,68.000000,
16195.000000,397.132477,4.000843,9.000000,6.000000,68.000000,
23164.000000,426.048462,4.302475,2.000000,7.000000,68.000000,
15516.000000,260.481232,4.551364,9.000000,8.000000,68.000000,
28741.000000,158.979660,4.825417,9.000000,9.000000,68.000000,
28927.000000,170.025909,6.114482,9.000000,10.000000,68.000000,
18249.000000,582.390381,3.546042,0.000000,1.000000,110.000000,
18477.000000,662.583191,4.150275,0.000000,2.000000,110.000000,
24522.000000,695.669739,4.400566,3.000000,3.000000,110.000000,
22958.000000,586.403259,4.386218,0.000000,4.000000,110.000000,
14426.000000,515.540100,4.064269,0.000000,5.000000,110.000000,
28088.000000,622.251953,5.584184,10.000000,6.000000,110.000000,
14188.000000,449.254120,4.394300,12.000000,7.000000,110.000000,
14852.000000,366.322479,4.777030,12.000000,8.000000,110.000000,
28748.000000,335.301880,5.841608,15.000000,9.000000,110.000000,
29159.000000,317.189453,8.959764,15.000000,10.000000,110.000000,
29178.000000,142.254135,7.374991,15.000000,11.000000,110.000000,
20737.000000,565.040161,4.475944,0.000000,1.000000,153.000000,
13539.000000,512.576843,4.195740,0.000000,2.000000,153.000000,
13771.000000,486.973724,4.164992,0.000000,3.000000,153.000000,
17823.000000,489.210541,4.248767,0.000000,4.000000,153.000000,
13525.000000,465.664185,4.635778,6.000000,5.000000,153.000000,
24984.000000,447.662994,4.614177,1.000000,6.000000,153.000000,
13742.000000,477.554504,5.914978,22.000000,7.000000,153.000000,
26978.000000,362.811096,4.894229,16.000000,8.000000,153.000000,
14851.000000,364.368103,6.968865,25.000000,9.000000,153.000000,
28088.000000,291.590546,6.380004,19.000000,10.000000,153.000000,
29159.000000,261.092072,11.212878,24.000000,11.000000,153.000000,
28748.000000,132.420578,7.303084,24.000000,12.000000,153.000000,
29178.000000,85.353989,9.582135,24.000000,13.000000,153.000000,
15600.000000,630.321228,3.369033,0.000000,1.000000,207.000000,
20760.000000,547.598572,3.330733,0.000000,2.000000,207.000000,
13345.000000,618.091003,4.365890,0.000000,3.000000,207.000000,
25673.000000,486.113373,4.400587,0.000000,4.000000,207.000000,
26340.000000,496.111847,4.502513,0.000000,5.000000,207.000000,
13092.000000,555.461060,5.669989,0.000000,6.000000,207.000000,
13755.000000,453.226410,6.514023,6.000000,7.000000,207.000000,
26979.000000,349.811707,5.443364,28.000000,8.000000,207.000000,
13743.000000,497.295380,7.943741,36.000000,9.000000,207.000000,
14851.000000,402.183289,10.388126,47.000000,10.000000,207.000000,
26302.000000,216.634903,6.109361,30.000000,11.000000,207.000000,
28088.000000,247.359055,7.674337,31.000000,12.000000,207.000000,
29159.000000,227.397522,14.458330,46.000000,13.000000,207.000000,
28748.000000,60.312763,9.453284,37.000000,14.000000,207.000000,
29178.000000,61.508003,12.259160,43.000000,15.000000,207.000000,
13587.000000,645.860413,3.316491,0.000000,1.000000,249.000000,
24122.000000,613.555969,3.401030,0.000000,2.000000,249.000000,
13348.000000,626.515198,4.529256,0.000000,3.000000,249.000000,
15395.000000,517.460571,4.138639,0.000000,4.000000,249.000000,
19874.000000,461.718292,3.939199,0.000000,5.000000,249.000000,
26564.000000,530.743774,5.746192,1.000000,6.000000,249.000000,
13092.000000,546.280518,6.663421,0.000000,7.000000,249.000000,
26774.000000,455.986420,6.630166,17.000000,8.000000,249.000000,
13755.000000,437.151001,8.063921,7.000000,9.000000,249.000000,
