2026-03-20 09:04:02 [INFO]  [costmap_client.cpp:73] Waiting for costmap to become available, topic: /tb3_1/map
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (48,96), Omega(uncertainty trace): 0.577068
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (47,95), Omega(uncertainty trace): 0.407507
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (50,93), Omega(uncertainty trace): 0.290582
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,97), Omega(uncertainty trace): 0.610579
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,103), Omega(uncertainty trace): 0.456864
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,106), Omega(uncertainty trace): 0.359371
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,108), Omega(uncertainty trace): 0.231368
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,116), Omega(uncertainty trace): 0.229187
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,120), Omega(uncertainty trace): 0.195429
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:598] Info gain = 0.572606
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 99.751251
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:607] Info gain max updated = 0.605494
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:608] Info used max percent = 99.751251
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:554] BetaParam : 1.050691
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: -0.325000, -3.474999
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 37, 96
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 21541
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:563] Size of frontier: 2.400000 meters 
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 55
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,87), Omega(uncertainty trace): 0.602292
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (76,87), Omega(uncertainty trace): 0.878305
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,88), Omega(uncertainty trace): 0.472315
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,89), Omega(uncertainty trace): 0.581704
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,90), Omega(uncertainty trace): 0.428106
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,86), Omega(uncertainty trace): 0.328332
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,66), Omega(uncertainty trace): 0.176018
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,66), Omega(uncertainty trace): 0.165842
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,63), Omega(uncertainty trace): 0.172392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (46,61), Omega(uncertainty trace): 0.185757
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,62), Omega(uncertainty trace): 0.186634
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,63), Omega(uncertainty trace): 0.201317
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,64), Omega(uncertainty trace): 0.242957
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,64), Omega(uncertainty trace): 0.200568
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,65), Omega(uncertainty trace): 0.223629
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,69), Omega(uncertainty trace): 0.136614
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,70), Omega(uncertainty trace): 0.174486
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,73), Omega(uncertainty trace): 0.268271
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,75), Omega(uncertainty trace): 0.291069
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (57,91), Omega(uncertainty trace): 0.177660
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (59,88), Omega(uncertainty trace): 0.261646
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,78), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,79), Omega(uncertainty trace): 0.830905
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,79), Omega(uncertainty trace): 0.678807
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,79), Omega(uncertainty trace): 0.387290
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,79), Omega(uncertainty trace): 0.437155
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.402756
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,77), Omega(uncertainty trace): 0.389138
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.315256
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,78), Omega(uncertainty trace): 0.362073
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,79), Omega(uncertainty trace): 0.224710
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,83), Omega(uncertainty trace): 0.176392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,86), Omega(uncertainty trace): 0.338179
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.938035
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.776882
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,100), Omega(uncertainty trace): 0.524288
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,103), Omega(uncertainty trace): 0.912456
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,103), Omega(uncertainty trace): 0.648455
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,106), Omega(uncertainty trace): 0.495205
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,106), Omega(uncertainty trace): 0.352087
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,104), Omega(uncertainty trace): 0.151092
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (48,96), Omega(uncertainty trace): 0.180081
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (48,96), Omega(uncertainty trace): 0.577068
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (47,95), Omega(uncertainty trace): 0.407507
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (50,93), Omega(uncertainty trace): 0.290582
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,97), Omega(uncertainty trace): 0.610579
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,103), Omega(uncertainty trace): 0.456864
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,106), Omega(uncertainty trace): 0.359371
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,108), Omega(uncertainty trace): 0.231368
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,116), Omega(uncertainty trace): 0.229187
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,120), Omega(uncertainty trace): 0.195429
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:598] Info gain = 4.316236
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 98.207695
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:607] Info gain max updated = 4.535028
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:608] Info used max percent = 98.207695
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:554] BetaParam : 1.189141
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: 1.025000, -3.624999
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 46, 95
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 21326
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:563] Size of frontier: 2.400000 meters 
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 58
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,84), Omega(uncertainty trace): 0.238149
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (91,85), Omega(uncertainty trace): 0.324570
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,87), Omega(uncertainty trace): 0.602292
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (76,87), Omega(uncertainty trace): 0.878305
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,88), Omega(uncertainty trace): 0.472315
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,89), Omega(uncertainty trace): 0.581704
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,90), Omega(uncertainty trace): 0.428106
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,86), Omega(uncertainty trace): 0.328332
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (83,84), Omega(uncertainty trace): 0.304716
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,66), Omega(uncertainty trace): 0.176018
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,66), Omega(uncertainty trace): 0.165842
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,63), Omega(uncertainty trace): 0.172392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (46,61), Omega(uncertainty trace): 0.185757
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,62), Omega(uncertainty trace): 0.186634
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,63), Omega(uncertainty trace): 0.201317
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,64), Omega(uncertainty trace): 0.242957
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,64), Omega(uncertainty trace): 0.200568
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,65), Omega(uncertainty trace): 0.223629
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,69), Omega(uncertainty trace): 0.136614
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,70), Omega(uncertainty trace): 0.174486
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,73), Omega(uncertainty trace): 0.268271
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,75), Omega(uncertainty trace): 0.291069
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (57,91), Omega(uncertainty trace): 0.177660
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (59,88), Omega(uncertainty trace): 0.261646
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,78), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,79), Omega(uncertainty trace): 0.830905
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,79), Omega(uncertainty trace): 0.678807
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,79), Omega(uncertainty trace): 0.387290
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,79), Omega(uncertainty trace): 0.437155
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.402756
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,77), Omega(uncertainty trace): 0.389138
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.315256
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,78), Omega(uncertainty trace): 0.362073
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,79), Omega(uncertainty trace): 0.224710
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,83), Omega(uncertainty trace): 0.176392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,86), Omega(uncertainty trace): 0.338179
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.938035
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.776882
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,100), Omega(uncertainty trace): 0.524288
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,103), Omega(uncertainty trace): 0.912456
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,103), Omega(uncertainty trace): 0.648455
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,106), Omega(uncertainty trace): 0.495205
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,106), Omega(uncertainty trace): 0.352087
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,104), Omega(uncertainty trace): 0.151092
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (48,96), Omega(uncertainty trace): 0.180081
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (48,96), Omega(uncertainty trace): 0.577068
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (47,95), Omega(uncertainty trace): 0.407507
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (50,93), Omega(uncertainty trace): 0.290582
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,97), Omega(uncertainty trace): 0.610579
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,103), Omega(uncertainty trace): 0.456864
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,106), Omega(uncertainty trace): 0.359371
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,108), Omega(uncertainty trace): 0.231368
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,116), Omega(uncertainty trace): 0.229187
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,120), Omega(uncertainty trace): 0.195429
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:598] Info gain = 0.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:599] Info loss at the frontier (percent) = 99.994591
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:617] ======== Max Info gain around frontier: 4.535028 ========
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:624] Navigating to left extreme of the frontier
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:473] Information gain based on unexplored cell count and beta parameter = 4.535028
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:474] frontier centroid distance = 8.500590
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:475] frontier Utility = 0.533496
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:650] Invalid frontier
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:522] ##############################################################
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:545] ***************************************************
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:554] BetaParam : 1.273155
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:560] Frontier viewpoint world pos: 6.275000, -5.725000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:561] Frontier viewpoint map pos: 81, 81
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:562] Frontier centroid index= 18225
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:563] Size of frontier: 2.100000 meters 
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:583] Neighboring robot positions around the frontier = 57
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (86,84), Omega(uncertainty trace): 0.238149
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (91,85), Omega(uncertainty trace): 0.324570
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (92,82), Omega(uncertainty trace): 0.282890
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (97,84), Omega(uncertainty trace): 0.284747
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (96,84), Omega(uncertainty trace): 0.238813
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (96,86), Omega(uncertainty trace): 0.241232
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (95,84), Omega(uncertainty trace): 0.212359
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,86), Omega(uncertainty trace): 0.229389
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,84), Omega(uncertainty trace): 0.274019
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (98,78), Omega(uncertainty trace): 0.229196
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (73,87), Omega(uncertainty trace): 0.602292
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (76,87), Omega(uncertainty trace): 0.878305
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,88), Omega(uncertainty trace): 0.472315
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,89), Omega(uncertainty trace): 0.581704
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (82,90), Omega(uncertainty trace): 0.428106
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (80,86), Omega(uncertainty trace): 0.328332
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (83,84), Omega(uncertainty trace): 0.304716
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (37,66), Omega(uncertainty trace): 0.165842
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,63), Omega(uncertainty trace): 0.172392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (46,61), Omega(uncertainty trace): 0.185757
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,62), Omega(uncertainty trace): 0.186634
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,64), Omega(uncertainty trace): 0.242957
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,64), Omega(uncertainty trace): 0.200568
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,65), Omega(uncertainty trace): 0.223629
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,69), Omega(uncertainty trace): 0.136614
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,70), Omega(uncertainty trace): 0.174486
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,73), Omega(uncertainty trace): 0.268271
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,75), Omega(uncertainty trace): 0.291069
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (57,91), Omega(uncertainty trace): 0.177660
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (59,88), Omega(uncertainty trace): 0.261646
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,78), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (43,79), Omega(uncertainty trace): 0.830905
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (44,79), Omega(uncertainty trace): 0.678807
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (45,79), Omega(uncertainty trace): 0.387290
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,79), Omega(uncertainty trace): 0.437155
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.402756
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (38,77), Omega(uncertainty trace): 0.389138
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (36,79), Omega(uncertainty trace): 0.315256
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (40,78), Omega(uncertainty trace): 0.362073
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,79), Omega(uncertainty trace): 0.224710
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,83), Omega(uncertainty trace): 0.176392
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,86), Omega(uncertainty trace): 0.338179
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (103,80), Omega(uncertainty trace): 0.193259
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (105,78), Omega(uncertainty trace): 0.155790
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (110,81), Omega(uncertainty trace): 0.109536
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (39,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (41,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 1.000000
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.938035
2026-03-20 09:07:29 [INFO]  [frontier_search.cpp:586] Neighbor (est_mx,est_my): (42,99), Omega(uncertainty trace): 0.776882
