pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
23420.000000,298.993439,4.256063,6.000000,4.000000,387.000000,
20936.000000,305.451721,6.384955,27.000000,5.000000,387.000000,
30761.000000,377.259979,8.845443,0.000000,6.000000,387.000000,
19125.000000,363.078918,9.800677,70.000000,7.000000,387.000000,
20929.000000,278.035248,7.695102,45.000000,8.000000,387.000000,
21542.000000,209.467010,15.315061,41.000000,9.000000,387.000000,
18665.000000,142.150925,11.380507,71.000000,10.000000,387.000000,
26590.000000,552.458801,3.294018,0.000000,1.000000,424.000000,
29286.000000,391.144531,3.428304,0.000000,2.000000,424.000000,
24553.000000,516.008484,4.657740,6.000000,3.000000,424.000000,
23421.000000,454.864166,5.592464,12.000000,4.000000,424.000000,
20936.000000,524.282471,8.071277,34.000000,5.000000,424.000000,
19125.000000,551.362854,11.561832,76.000000,6.000000,424.000000,
20929.000000,447.585968,9.441425,51.000000,7.000000,424.000000,
30761.000000,449.614624,10.681102,0.000000,8.000000,424.000000,
18665.000000,196.357788,13.166295,71.000000,9.000000,424.000000,
21542.000000,249.664825,17.192604,41.000000,10.000000,424.000000,
24351.000000,526.494568,2.427538,0.000000,1.000000,466.000000,
24128.000000,533.803711,3.170868,0.000000,2.000000,466.000000,
24328.000000,426.409912,5.576752,7.000000,3.000000,466.000000,
23195.000000,371.303253,7.574090,13.000000,4.000000,466.000000,
21391.000000,421.447693,9.847315,16.000000,5.000000,466.000000,
20930.000000,390.262909,11.658353,50.000000,6.000000,466.000000,
19349.000000,448.716461,13.774356,75.000000,7.000000,466.000000,
30761.000000,410.114166,12.979138,0.000000,8.000000,466.000000,
21542.000000,232.190125,19.417164,41.000000,9.000000,466.000000,
18665.000000,175.058624,15.482489,71.000000,10.000000,466.000000,
22111.000000,309.992554,2.637106,10.000000,1.000000,499.000000,
25678.000000,231.744019,3.353613,6.000000,2.000000,499.000000,
23873.000000,331.212555,5.267760,17.000000,3.000000,499.000000,
21163.000000,395.869110,8.441190,28.000000,4.000000,499.000000,
20930.000000,377.701508,10.415841,54.000000,5.000000,499.000000,
19349.000000,443.109009,12.562646,77.000000,6.000000,499.000000,
30761.000000,400.944427,13.835454,0.000000,7.000000,499.000000,
21542.000000,231.139450,19.130819,41.000000,8.000000,499.000000,
18665.000000,174.153503,14.531427,71.000000,9.000000,499.000000,
21649.000000,372.276245,3.137953,24.000000,1.000000,527.000000,
23648.000000,399.701782,5.715408,23.000000,2.000000,527.000000,
19640.000000,182.407455,2.618148,24.000000,3.000000,527.000000,
23660.000000,266.303070,3.910263,22.000000,4.000000,527.000000,
21391.000000,481.240784,8.455305,25.000000,5.000000,527.000000,
20930.000000,444.233185,10.352985,54.000000,6.000000,527.000000,
19349.000000,510.225861,12.469791,77.000000,7.000000,527.000000,
30761.000000,422.032288,14.408602,0.000000,8.000000,527.000000,
18977.000000,71.542259,2.678921,23.000000,9.000000,527.000000,
18665.000000,196.045212,14.408117,71.000000,10.000000,527.000000,
21542.000000,247.718842,19.428232,41.000000,11.000000,527.000000,
20966.000000,353.357361,3.016127,27.000000,1.000000,566.000000,
23195.000000,379.017883,4.589532,24.000000,2.000000,566.000000,
21391.000000,479.606323,6.544353,25.000000,3.000000,566.000000,
23880.000000,182.953262,3.223398,22.000000,4.000000,566.000000,
17415.000000,152.604767,2.802755,18.000000,5.000000,566.000000,
20930.000000,444.063446,8.503807,54.000000,6.000000,566.000000,
19349.000000,513.835022,10.569690,77.000000,7.000000,566.000000,
23884.000000,115.483429,3.036537,21.000000,8.000000,566.000000,
30761.000000,406.890259,13.535222,0.000000,9.000000,566.000000,
18665.000000,197.433105,12.557672,71.000000,10.000000,566.000000,
21542.000000,246.820374,17.540401,41.000000,11.000000,566.000000,
20055.000000,293.380310,2.589926,32.000000,1.000000,596.000000,
21163.000000,364.832214,3.294141,31.000000,2.000000,596.000000,
20925.000000,309.537048,6.160338,57.000000,3.000000,596.000000,
17639.000000,156.796326,3.970860,21.000000,4.000000,596.000000,
22745.000000,83.171326,2.512285,30.000000,5.000000,596.000000,
30761.000000,351.694061,11.661010,0.000000,6.000000,596.000000,
18444.000000,271.203217,9.179565,75.000000,7.000000,596.000000,
21542.000000,225.450806,14.813583,41.000000,8.000000,596.000000,
20700.000000,221.765594,6.027729,64.000000,1.000000,602.000000,
30761.000000,317.628723,11.704500,0.000000,2.000000,602.000000,
30761.000000,295.926086,7.757716,1.000000,1.000000,668.000000,
