pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
18954.000000,560.492859,3.553399,15.000000,2.000000,442.000000,
12705.000000,471.457367,3.538981,0.000000,3.000000,442.000000,
20957.000000,445.254822,6.110322,36.000000,4.000000,442.000000,
20713.000000,502.666504,7.141739,58.000000,5.000000,442.000000,
17785.000000,411.306793,9.717837,44.000000,6.000000,442.000000,
20911.000000,213.033890,10.784965,64.000000,7.000000,442.000000,
23329.000000,237.770706,17.530991,48.000000,8.000000,442.000000,
21424.000000,442.159668,3.496620,20.000000,1.000000,487.000000,
21438.000000,377.065277,3.287519,11.000000,2.000000,487.000000,
12489.000000,243.030502,2.463045,0.000000,3.000000,487.000000,
20736.000000,449.885010,4.760358,33.000000,4.000000,487.000000,
20713.000000,531.758972,7.440297,58.000000,5.000000,487.000000,
17785.000000,427.100311,11.318071,44.000000,6.000000,487.000000,
17643.000000,53.620766,2.975223,0.000000,7.000000,487.000000,
21171.000000,360.929504,3.286845,54.000000,1.000000,529.000000,
20487.000000,446.195953,5.972836,57.000000,2.000000,529.000000,
12490.000000,214.109711,4.967024,0.000000,3.000000,529.000000,
18007.000000,366.252838,9.505136,46.000000,4.000000,529.000000,
16272.000000,63.331528,3.764505,6.000000,5.000000,529.000000,
20261.000000,415.498993,3.532028,57.000000,1.000000,572.000000,
18007.000000,348.622589,6.837065,46.000000,2.000000,572.000000,
12490.000000,173.964722,7.336759,4.000000,3.000000,572.000000,
18007.000000,288.099335,4.305091,46.000000,1.000000,614.000000,
12490.000000,209.365234,10.220650,11.000000,2.000000,614.000000,
12489.000000,278.666656,12.415948,11.000000,1.000000,662.000000,
12489.000000,330.507507,8.430541,11.000000,1.000000,789.000000,
