pos_id,info_gain,centroid_distance,j_relative_position_count,frontier_index,Elapsed time(sec),
12815.000000,476.337067,3.572490,1.000000,1.000000,20.000000,
12580.000000,413.291748,3.491801,1.000000,2.000000,20.000000,
19773.000000,343.948700,3.484420,1.000000,3.000000,20.000000,
22653.000000,28.931187,3.585540,1.000000,4.000000,20.000000,
18654.000000,438.529663,4.046991,21.000000,1.000000,62.000000,
19773.000000,351.401672,4.725224,21.000000,2.000000,62.000000,
18654.000000,412.068665,2.792091,39.000000,1.000000,110.000000,
19773.000000,317.393951,3.432173,39.000000,2.000000,110.000000,
15076.000000,307.524292,3.103263,30.000000,1.000000,146.000000,
16200.000000,241.426712,3.393386,35.000000,2.000000,146.000000,
18220.000000,89.680000,3.213582,42.000000,3.000000,146.000000,
22877.000000,35.039104,4.748449,45.000000,4.000000,146.000000,
11494.000000,462.438324,2.587915,8.000000,1.000000,182.000000,
16432.000000,324.259796,3.755347,38.000000,2.000000,182.000000,
19566.000000,48.991398,4.447408,60.000000,3.000000,182.000000,
10373.000000,352.721191,3.203050,1.000000,1.000000,215.000000,
17107.000000,289.422852,3.019705,50.000000,2.000000,215.000000,
19789.000000,25.297899,4.681320,73.000000,3.000000,215.000000,
11742.000000,469.228821,3.698243,24.000000,1.000000,258.000000,
9715.000000,218.502609,3.701063,0.000000,2.000000,258.000000,
16659.000000,174.504669,3.327056,61.000000,3.000000,258.000000,
19566.000000,54.361408,4.696290,88.000000,4.000000,258.000000,
15337.000000,314.329773,2.834681,44.000000,1.000000,300.000000,
18237.000000,168.405945,4.389579,81.000000,2.000000,300.000000,
13558.000000,268.550446,3.111217,34.000000,1.000000,330.000000,
9071.000000,181.689957,3.057556,8.000000,2.000000,330.000000,
12440.000000,256.484497,1.985163,41.000000,1.000000,366.000000,
11336.000000,312.394653,3.235343,39.000000,1.000000,397.000000,
8856.000000,61.302017,3.118516,21.000000,2.000000,397.000000,
